date,state,fips,cases,deaths,days,Total,Pop,casespm,casespt
2020-04-11,Utah,49,2208,18,82,1.8,3282115,672.7369394430116,0.6727369394430116
2020-04-12,Utah,49,2305,18,83,1.8,3282115,702.2910531776004,0.7022910531776004
2020-04-13,Utah,49,2368,18,84,1.8,3282115,721.4859930258385,0.7214859930258385
2020-04-14,Utah,49,2420,19,85,1.8,3282115,737.3294354402573,0.7373294354402573
2020-04-15,Utah,49,2549,20,86,1.8,3282115,776.6333598914115,0.7766333598914115
2020-04-16,Utah,49,2687,21,87,1.8,3282115,818.6794186065997,0.8186794186065997
2020-04-17,Utah,49,2813,23,88,1.8,3282115,857.0692983030759,0.857069298303076
2020-04-18,Utah,49,2942,25,89,1.8,3282115,896.3732227542301,0.8963732227542301
2020-04-19,Utah,49,3071,27,90,1.8,3282115,935.6771472053844,0.9356771472053844
2020-04-20,Utah,49,3213,28,91,1.8,3282115,978.9419322601433,0.9789419322601434
2020-04-21,Utah,49,3301,32,92,1.8,3282115,1005.753911730698,1.005753911730698
2020-04-22,Utah,49,3451,34,93,1.8,3282115,1051.4561494645984,1.0514561494645984
2020-04-23,Utah,49,3621,35,94,1.8,3282115,1103.2520188963517,1.1032520188963517
2020-04-24,Utah,49,3782,39,95,1.8,3282115,1152.3057540640716,1.1523057540640715
2020-04-25,Utah,49,3950,41,96,1.8,3282115,1203.4922603260397,1.2034922603260398
2020-04-26,Utah,49,4123,41,97,1.8,3282115,1256.2021745124714,1.2562021745124714
2020-04-27,Utah,49,4236,41,98,1.8,3282115,1290.6311936053428,1.290631193605343
2020-04-28,Utah,49,4343,45,99,1.8,3282115,1323.2321231888584,1.3232321231888584
2020-04-29,Utah,49,4499,45,100,1.8,3282115,1370.7624504321147,1.3707624504321148
2020-04-30,Utah,49,4672,46,101,1.8,3282115,1423.4723646185464,1.4234723646185463
2020-05-01,Utah,49,4829,46,102,1.8,3282115,1471.3073734466952,1.4713073734466953
2020-05-02,Utah,49,4981,49,103,1.8,3282115,1517.6189743503808,1.517618974350381
2020-05-03,Utah,49,5175,50,104,1.8,3282115,1576.7272018195586,1.5767272018195584
2020-05-04,Utah,49,5326,50,105,1.8,3282115,1622.7341211383514,1.6227341211383512
2020-05-05,Utah,49,5449,56,106,1.8,3282115,1660.2099560801494,1.6602099560801495
2020-05-06,Utah,49,5605,59,107,1.8,3282115,1707.740283323406,1.7077402833234059
2020-05-07,Utah,49,5724,61,108,1.8,3282115,1743.9973919256333,1.7439973919256333
2020-05-08,Utah,49,5919,61,109,1.8,3282115,1803.4103009797036,1.8034103009797038
2020-05-09,Utah,49,6103,66,110,1.8,3282115,1859.4717125999546,1.8594717125999547
2020-05-10,Utah,49,6251,67,111,1.8,3282115,1904.5645871640695,1.9045645871640695
2020-05-11,Utah,49,6364,68,112,1.8,3282115,1938.9936062569411,1.938993606256941
2020-05-12,Utah,49,6454,73,113,1.8,3282115,1966.4149488972812,1.966414948897281
2020-05-13,Utah,49,6624,76,114,1.8,3282115,2018.2108183290347,2.0182108183290346
2020-05-14,Utah,49,6760,76,115,1.8,3282115,2059.6475138744377,2.0596475138744377
2020-05-15,Utah,49,6930,77,116,1.8,3282115,2111.443383306191,2.111443383306191
2020-05-16,Utah,49,7068,78,117,1.8,3282115,2153.4894420213795,2.1534894420213795
2020-02-28,Oregon,41,1,0,39,1.6,4301089,0.23249925774611965,0.00023249925774611964
2020-02-29,Oregon,41,1,0,40,1.6,4301089,0.23249925774611965,0.00023249925774611964
2020-03-01,Oregon,41,2,0,41,1.6,4301089,0.4649985154922393,0.0004649985154922393
2020-03-02,Oregon,41,2,0,42,1.6,4301089,0.4649985154922393,0.0004649985154922393
2020-03-03,Oregon,41,2,0,43,1.6,4301089,0.4649985154922393,0.0004649985154922393
2020-03-04,Oregon,41,2,0,44,1.6,4301089,0.4649985154922393,0.0004649985154922393
2020-03-05,Oregon,41,2,0,45,1.6,4301089,0.4649985154922393,0.0004649985154922393
2020-03-06,Oregon,41,2,0,46,1.6,4301089,0.4649985154922393,0.0004649985154922393
2020-03-07,Oregon,41,6,0,47,1.6,4301089,1.3949955464767179,0.0013949955464767178
2020-03-08,Oregon,41,13,0,48,1.6,4301089,3.0224903506995555,0.0030224903506995554
2020-03-09,Oregon,41,13,0,49,1.6,4301089,3.0224903506995555,0.0030224903506995554
2020-03-10,Oregon,41,14,0,50,1.6,4301089,3.254989608445675,0.003254989608445675
2020-03-11,Oregon,41,20,0,51,1.6,4301089,4.649985154922393,0.004649985154922393
2020-03-12,Oregon,41,30,0,52,1.6,4301089,6.974977732383589,0.006974977732383589
2020-03-13,Oregon,41,30,0,53,1.6,4301089,6.974977732383589,0.006974977732383589
2020-03-14,Oregon,41,36,1,54,1.6,4301089,8.369973278860307,0.008369973278860307
2020-03-15,Oregon,41,39,1,55,1.6,4301089,9.067471052098666,0.009067471052098666
2020-03-16,Oregon,41,46,1,56,1.6,4301089,10.694965856321502,0.010694965856321502
2020-03-17,Oregon,41,66,2,57,1.6,4301089,15.344951011243896,0.015344951011243897
2020-03-18,Oregon,41,74,3,58,1.6,4301089,17.204945073212855,0.017204945073212855
2020-03-19,Oregon,41,87,3,59,1.6,4301089,20.227435423912407,0.020227435423912407
2020-03-20,Oregon,41,114,3,60,1.6,4301089,26.50491538305764,0.026504915383057638
2020-03-21,Oregon,41,137,4,61,1.6,4301089,31.85239831121839,0.03185239831121839
2020-03-22,Oregon,41,161,5,62,1.6,4301089,37.432380497125266,0.037432380497125266
2020-03-23,Oregon,41,191,5,63,1.6,4301089,44.40735822950885,0.04440735822950885
2020-03-24,Oregon,41,209,8,64,1.6,4301089,48.59234486893901,0.04859234486893901
2020-03-25,Oregon,41,266,10,65,1.6,4301089,61.84480256046783,0.06184480256046783
2020-03-26,Oregon,41,316,11,66,1.6,4301089,73.46976544777381,0.07346976544777381
2020-03-27,Oregon,41,414,12,67,1.6,4301089,96.25469270689354,0.09625469270689353
2020-03-28,Oregon,41,479,13,68,1.6,4301089,111.36714446039132,0.11136714446039131
2020-03-29,Oregon,41,548,13,69,1.6,4301089,127.40959324487356,0.12740959324487355
2020-03-30,Oregon,41,606,16,70,1.6,4301089,140.8945501941485,0.1408945501941485
2020-03-31,Oregon,41,690,18,71,1.6,4301089,160.42448784482255,0.16042448784482255
2020-04-01,Oregon,41,736,19,72,1.6,4301089,171.11945370114404,0.17111945370114404
2020-04-02,Oregon,41,826,21,73,1.6,4301089,192.04438689829485,0.19204438689829484
2020-04-03,Oregon,41,899,22,74,1.6,4301089,209.01683271376157,0.20901683271376156
2020-04-04,Oregon,41,999,26,75,1.6,4301089,232.2667584883735,0.23226675848837353
2020-04-05,Oregon,41,1068,27,76,1.6,4301089,248.3092072728558,0.24830920727285577
2020-04-06,Oregon,41,1132,29,77,1.6,4301089,263.18915976860745,0.26318915976860746
2020-04-07,Oregon,41,1181,33,78,1.6,4301089,274.5816233981673,0.27458162339816733
2020-04-08,Oregon,41,1239,38,79,1.6,4301089,288.06658034744225,0.28806658034744226
2020-04-09,Oregon,41,1321,44,80,1.6,4301089,307.13151948262407,0.30713151948262407
2020-04-10,Oregon,41,1371,48,81,1.6,4301089,318.75648236993004,0.31875648236993004
2020-04-11,Oregon,41,1447,51,82,1.6,4301089,336.42642595863515,0.33642642595863514
2020-04-12,Oregon,41,1527,52,83,1.6,4301089,355.0263665783247,0.3550263665783247
2020-04-13,Oregon,41,1584,53,84,1.6,4301089,368.27882426985354,0.36827882426985353
2020-04-14,Oregon,41,1633,55,85,1.6,4301089,379.6712878994134,0.3796712878994134
2020-04-15,Oregon,41,1663,58,86,1.6,4301089,386.64626563179695,0.386646265631797
2020-04-16,Oregon,41,1736,64,87,1.6,4301089,403.6187114472637,0.4036187114472637
2020-04-17,Oregon,41,1785,70,88,1.6,4301089,415.0111750768236,0.41501117507682356
2020-04-18,Oregon,41,1844,72,89,1.6,4301089,428.7286312838446,0.4287286312838446
2020-04-19,Oregon,41,1910,74,90,1.6,4301089,444.0735822950885,0.44407358229508853
2020-04-20,Oregon,41,1956,75,91,1.6,4301089,454.76854815141,0.45476854815141005
2020-04-21,Oregon,41,2002,78,92,1.6,4301089,465.46351400773153,0.4654635140077315
2020-04-22,Oregon,41,2059,78,93,1.6,4301089,478.7159716992603,0.47871597169926033
2020-04-23,Oregon,41,2127,83,94,1.6,4301089,494.5259212259965,0.49452592122599653
2020-04-24,Oregon,41,2177,86,95,1.6,4301089,506.1508841133024,0.5061508841133024
2020-04-25,Oregon,41,2253,87,96,1.6,4301089,523.8208277020076,0.5238208277020076
2020-04-26,Oregon,41,2311,91,97,1.6,4301089,537.3057846512825,0.5373057846512825
2020-04-27,Oregon,41,2354,92,98,1.6,4301089,547.3032527343656,0.5473032527343656
2020-04-28,Oregon,41,2385,99,99,1.6,4301089,554.5107297244954,0.5545107297244953
2020-04-29,Oregon,41,2446,101,100,1.6,4301089,568.6931844470087,0.5686931844470087
2020-04-30,Oregon,41,2510,103,101,1.6,4301089,583.5731369427602,0.5835731369427603
2020-05-01,Oregon,41,2579,104,102,1.6,4301089,599.6155857272425,0.5996155857272426
2020-05-02,Oregon,41,2635,109,103,1.6,4301089,612.6355441610253,0.6126355441610253
2020-05-03,Oregon,41,2680,109,104,1.6,4301089,623.0980107596007,0.6230980107596007
2020-05-04,Oregon,41,2759,109,105,1.6,4301089,641.4654521215441,0.6414654521215442
2020-05-05,Oregon,41,2839,113,106,1.6,4301089,660.0653927412337,0.6600653927412337
2020-05-06,Oregon,41,2916,115,107,1.6,4301089,677.9678355876849,0.6779678355876849
2020-05-07,Oregon,41,2989,121,108,1.6,4301089,694.9402814031516,0.6949402814031517
2020-05-08,Oregon,41,3068,124,109,1.6,4301089,713.3077227650951,0.7133077227650951
2020-05-09,Oregon,41,3160,127,110,1.6,4301089,734.6976544777381,0.734697654477738
2020-05-10,Oregon,41,3228,127,111,1.6,4301089,750.5076040044743,0.7505076040044742
2020-05-11,Oregon,41,3286,130,112,1.6,4301089,763.9925609537491,0.7639925609537491
2020-05-12,Oregon,41,3359,130,113,1.6,4301089,780.965006769216,0.780965006769216
2020-05-13,Oregon,41,3416,134,114,1.6,4301089,794.2174644607446,0.7942174644607447
2020-05-14,Oregon,41,3479,137,115,1.6,4301089,808.8649176987503,0.8088649176987502
2020-05-15,Oregon,41,3541,137,116,1.6,4301089,823.2798716790097,0.8232798716790097
2020-05-16,Oregon,41,3612,137,117,1.6,4301089,839.7873189789841,0.8397873189789841
2020-03-01,Florida,12,2,0,41,2.6,21992985,0.09093808775843752,9.093808775843752e-05
2020-03-02,Florida,12,2,0,42,2.6,21992985,0.09093808775843752,9.093808775843752e-05
2020-03-03,Florida,12,3,0,43,2.6,21992985,0.13640713163765628,0.0001364071316376563
2020-03-04,Florida,12,3,0,44,2.6,21992985,0.13640713163765628,0.0001364071316376563
2020-03-05,Florida,12,4,0,45,2.6,21992985,0.18187617551687504,0.00018187617551687505
2020-03-06,Florida,12,7,2,46,2.6,21992985,0.3182833071545313,0.0003182833071545313
2020-03-07,Florida,12,12,2,47,2.6,21992985,0.5456285265506251,0.0005456285265506252
2020-03-08,Florida,12,13,2,48,2.6,21992985,0.5910975704298438,0.0005910975704298438
2020-03-09,Florida,12,14,2,49,2.6,21992985,0.6365666143090626,0.0006365666143090626
2020-03-10,Florida,12,23,2,50,2.6,21992985,1.0457880092220315,0.0010457880092220315
2020-03-11,Florida,12,26,2,51,2.6,21992985,1.1821951408596876,0.0011821951408596877
2020-03-12,Florida,12,46,2,52,2.6,21992985,2.091576018444063,0.002091576018444063
2020-03-13,Florida,12,70,2,53,2.6,21992985,3.1828330715453133,0.003182833071545313
2020-03-14,Florida,12,70,3,54,2.6,21992985,3.1828330715453133,0.003182833071545313
2020-03-15,Florida,12,109,3,55,2.6,21992985,4.956125782834844,0.004956125782834844
2020-03-16,Florida,12,141,4,56,2.6,21992985,6.411135186969845,0.006411135186969845
2020-03-17,Florida,12,210,6,57,2.6,21992985,9.548499214635939,0.00954849921463594
2020-03-18,Florida,12,326,7,58,2.6,21992985,14.822908304625315,0.014822908304625316
2020-03-19,Florida,12,434,8,59,2.6,21992985,19.733565043580942,0.01973356504358094
2020-03-20,Florida,12,564,9,60,2.6,21992985,25.64454074787938,0.02564454074787938
2020-03-21,Florida,12,764,11,61,2.6,21992985,34.73834952372314,0.034738349523723136
2020-03-22,Florida,12,1000,13,62,2.6,21992985,45.46904387921876,0.04546904387921876
2020-03-23,Florida,12,1222,18,63,2.6,21992985,55.56317162040532,0.055563171620405326
2020-03-24,Florida,12,1467,19,64,2.6,21992985,66.70308737081393,0.06670308737081393
2020-03-25,Florida,12,1965,23,65,2.6,21992985,89.34667122266487,0.08934667122266486
2020-03-26,Florida,12,2477,29,66,2.6,21992985,112.62682168882486,0.11262682168882486
2020-03-27,Florida,12,3198,46,67,2.6,21992985,145.4100023257416,0.1454100023257416
2020-03-28,Florida,12,4038,56,68,2.6,21992985,183.60399918428536,0.18360399918428535
2020-03-29,Florida,12,4942,59,69,2.6,21992985,224.7080148510991,0.22470801485109912
2020-03-30,Florida,12,5694,71,70,2.6,21992985,258.90073584827167,0.25890073584827167
2020-03-31,Florida,12,6741,85,71,2.6,21992985,306.50682478981366,0.30650682478981367
2020-04-01,Florida,12,7765,100,72,2.6,21992985,353.06712572213365,0.35306712572213367
2020-04-02,Florida,12,9000,144,73,2.6,21992985,409.22139491296883,0.4092213949129688
2020-04-03,Florida,12,10260,169,74,2.6,21992985,466.51239020078447,0.4665123902007845
2020-04-04,Florida,12,11537,194,75,2.6,21992985,524.5763592345469,0.5245763592345468
2020-04-05,Florida,12,12342,220,76,2.6,21992985,561.178939557318,0.561178939557318
2020-04-06,Florida,12,13621,253,77,2.6,21992985,619.3338466788387,0.6193338466788387
2020-04-07,Florida,12,14739,295,78,2.6,21992985,670.1682377358053,0.6701682377358053
2020-04-08,Florida,12,15690,322,79,2.6,21992985,713.4092984649424,0.7134092984649424
2020-04-09,Florida,12,16819,370,80,2.6,21992985,764.7438490045803,0.7647438490045803
2020-04-10,Florida,12,17960,418,81,2.6,21992985,816.624028070769,0.816624028070769
2020-04-11,Florida,12,18978,445,82,2.6,21992985,862.9115147398137,0.8629115147398136
2020-04-12,Florida,12,19855,460,83,2.6,21992985,902.7878662218884,0.9027878662218884
2020-04-13,Florida,12,21011,498,84,2.6,21992985,955.3500809462654,0.9553500809462654
2020-04-14,Florida,12,21620,570,85,2.6,21992985,983.0407286687094,0.9830407286687095
2020-04-15,Florida,12,22526,613,86,2.6,21992985,1024.2356824232818,1.024235682423282
2020-04-16,Florida,12,23332,667,87,2.6,21992985,1060.8837317899322,1.0608837317899322
2020-04-17,Florida,12,24745,725,88,2.6,21992985,1125.1314907912683,1.1251314907912682
2020-04-18,Florida,12,25484,747,89,2.6,21992985,1158.7331142180108,1.1587331142180108
2020-04-19,Florida,12,26306,773,90,2.6,21992985,1196.1086682867287,1.1961086682867286
2020-04-20,Florida,12,27050,822,91,2.6,21992985,1229.9376369328675,1.2299376369328676
2020-04-21,Florida,12,27861,866,92,2.6,21992985,1266.813031518914,1.266813031518914
2020-04-22,Florida,12,28301,926,93,2.6,21992985,1286.81941082577,1.2868194108257702
2020-04-23,Florida,12,29640,986,94,2.6,21992985,1347.702460580044,1.347702460580044
2020-04-24,Florida,12,30525,1045,95,2.6,21992985,1387.9425644131527,1.3879425644131527
2020-04-25,Florida,12,30831,1054,96,2.6,21992985,1401.8560918401936,1.4018560918401937
2020-04-26,Florida,12,31520,1073,97,2.6,21992985,1433.1842630729755,1.4331842630729754
2020-04-27,Florida,12,32130,1087,98,2.6,21992985,1460.9203798392987,1.4609203798392987
2020-04-28,Florida,12,32838,1170,99,2.6,21992985,1493.1124629057856,1.4931124629057855
2020-04-29,Florida,12,33185,1216,100,2.6,21992985,1508.8902211318746,1.5088902211318744
2020-04-30,Florida,12,33683,1267,101,2.6,21992985,1531.5338049837255,1.5315338049837255
2020-05-01,Florida,12,34720,1313,102,2.6,21992985,1578.6852034864753,1.5786852034864753
2020-05-02,Florida,12,35455,1363,103,2.6,21992985,1612.104950737701,1.612104950737701
2020-05-03,Florida,12,36070,1378,104,2.6,21992985,1640.0684127234208,1.6400684127234206
2020-05-04,Florida,12,36889,1398,105,2.6,21992985,1677.3075596605008,1.6773075596605007
2020-05-05,Florida,12,37431,1470,106,2.6,21992985,1701.9517814430374,1.7019517814430374
2020-05-06,Florida,12,37994,1538,107,2.6,21992985,1727.5508531470375,1.7275508531470376
2020-05-07,Florida,12,38820,1599,108,2.6,21992985,1765.1082833912724,1.7651082833912723
2020-05-08,Florida,12,39191,1668,109,2.6,21992985,1781.9772986704625,1.7819772986704625
2020-05-09,Florida,12,39993,1714,110,2.6,21992985,1818.443471861596,1.8184434718615958
2020-05-10,Florida,12,40588,1720,111,2.6,21992985,1845.497552969731,1.845497552969731
2020-05-11,Florida,12,40974,1734,112,2.6,21992985,1863.0486039071093,1.8630486039071095
2020-05-12,Florida,12,41915,1778,113,2.6,21992985,1905.8349741974544,1.9058349741974543
2020-05-13,Florida,12,42394,1826,114,2.6,21992985,1927.6146462156003,1.9276146462156
2020-05-14,Florida,12,43202,1874,115,2.6,21992985,1964.3536336700088,1.9643536336700087
2020-05-15,Florida,12,44130,1916,116,2.6,21992985,2006.548906389924,2.006548906389924
2020-05-16,Florida,12,44803,1963,117,2.6,21992985,2037.1495729206383,2.0371495729206384
2020-03-01,New York,36,1,0,41,2.7,19440469,0.05143908822364317,5.143908822364317e-05
2020-03-02,New York,36,1,0,42,2.7,19440469,0.05143908822364317,5.143908822364317e-05
2020-03-03,New York,36,2,0,43,2.7,19440469,0.10287817644728633,0.00010287817644728633
2020-03-04,New York,36,11,0,44,2.7,19440469,0.5658299704600748,0.0005658299704600747
2020-03-05,New York,36,22,0,45,2.7,19440469,1.1316599409201495,0.0011316599409201494
2020-03-06,New York,36,44,0,46,2.7,19440469,2.263319881840299,0.002263319881840299
2020-03-07,New York,36,89,0,47,2.7,19440469,4.578078851904241,0.004578078851904242
2020-03-08,New York,36,106,0,48,2.7,19440469,5.452543351706176,0.005452543351706176
2020-03-09,New York,36,142,0,49,2.7,19440469,7.30435052775733,0.007304350527757329
2020-03-10,New York,36,173,0,50,2.7,19440469,8.898962262690267,0.008898962262690267
2020-03-11,New York,36,217,0,51,2.7,19440469,11.162282144530566,0.011162282144530567
2020-03-12,New York,36,326,0,52,2.7,19440469,16.76914276090767,0.01676914276090767
2020-03-13,New York,36,421,0,53,2.7,19440469,21.655856142153773,0.021655856142153772
2020-03-14,New York,36,610,2,54,2.7,19440469,31.377843816422327,0.03137784381642233
2020-03-15,New York,36,732,6,55,2.7,19440469,37.653412579706796,0.037653412579706794
2020-03-16,New York,36,950,10,56,2.7,19440469,48.867133812461006,0.04886713381246101
2020-03-17,New York,36,1375,18,57,2.7,19440469,70.72874630750935,0.07072874630750936
2020-03-18,New York,36,2387,32,58,2.7,19440469,122.78510358983624,0.12278510358983624
2020-03-19,New York,36,4161,39,59,2.7,19440469,214.03804609857923,0.2140380460985792
2020-03-20,New York,36,7113,68,60,2.7,19440469,365.8862345347738,0.3658862345347738
2020-03-21,New York,36,10371,95,61,2.7,19440469,533.4747839674033,0.5334747839674033
2020-03-22,New York,36,15188,142,62,2.7,19440469,781.2568719406925,0.7812568719406924
2020-03-23,New York,36,20899,183,63,2.7,19440469,1075.0255047859184,1.0750255047859185
2020-03-24,New York,36,25703,256,64,2.7,19440469,1322.1388846123004,1.3221388846123003
2020-03-25,New York,36,33116,375,65,2.7,19440469,1703.4568456141672,1.7034568456141672
2020-03-26,New York,36,39057,502,66,2.7,19440469,2009.056468750831,2.009056468750831
2020-03-27,New York,36,44745,645,67,2.7,19440469,2301.642002566913,2.301642002566913
2020-03-28,New York,36,53516,935,68,2.7,19440469,2752.8142453764876,2.7528142453764874
2020-03-29,New York,36,59783,1180,69,2.7,19440469,3075.1830112740595,3.0751830112740595
2020-03-30,New York,36,67462,1512,70,2.7,19440469,3470.1837697434153,3.4701837697434152
2020-03-31,New York,36,76211,1929,71,2.7,19440469,3920.2243526120687,3.920224352612069
2020-04-01,New York,36,84363,2415,72,2.7,19440469,4339.555799811208,4.339555799811208
2020-04-02,New York,36,92971,2963,73,2.7,19440469,4782.343471240329,4.7823434712403285
2020-04-03,New York,36,103651,3716,74,2.7,19440469,5331.712933468838,5.331712933468838
2020-04-04,New York,36,115963,4535,75,2.7,19440469,5965.030987678332,5.965030987678332
2020-04-05,New York,36,124085,5335,76,2.7,19440469,6382.8192622307615,6.382819262230762
2020-04-06,New York,36,132061,6130,77,2.7,19440469,6793.09742990254,6.793097429902541
2020-04-07,New York,36,141703,7185,78,2.7,19440469,7289.0731185549075,7.289073118554907
2020-04-08,New York,36,151271,8138,79,2.7,19440469,7781.242314678725,7.781242314678725
2020-04-09,New York,36,162036,9166,80,2.7,19440469,8334.984099406243,8.334984099406244
2020-04-10,New York,36,172830,10162,81,2.7,19440469,8890.21761769225,8.89021761769225
2020-04-11,New York,36,182990,11159,82,2.7,19440469,9412.838754044462,9.412838754044461
2020-04-12,New York,36,191425,12116,83,2.7,19440469,9846.727463210893,9.846727463210893
2020-04-13,New York,36,197973,12998,84,2.7,19440469,10183.55061289931,10.183550612899309
2020-04-14,New York,36,205375,14001,85,2.7,19440469,10564.302743930715,10.564302743930716
2020-04-15,New York,36,217130,14937,86,2.7,19440469,11168.96922599964,11.16896922599964
2020-04-16,New York,36,225761,15669,87,2.7,19440469,11612.939996457904,11.612939996457905
2020-04-17,New York,36,233293,16473,88,2.7,19440469,12000.379208958384,12.000379208958384
2020-04-18,New York,36,240542,17141,89,2.7,19440469,12373.261159491574,12.373261159491575
